iso_8601,seconds_in_day,HH,MM,SS,bucket
21:03:26,75806,21,03,26,EVENING
21:03:27,75807,21,03,27,EVENING
21:03:28,75808,21,03,28,EVENING
21:03:29,75809,21,03,29,EVENING
21:03:30,75810,21,03,30,EVENING
21:03:31,75811,21,03,31,EVENING
21:03:32,75812,21,03,32,EVENING
21:03:33,75813,21,03,33,EVENING
21:03:34,75814,21,03,34,EVENING
21:03:35,75815,21,03,35,EVENING
21:03:36,75816,21,03,36,EVENING
21:03:37,75817,21,03,37,EVENING
21:03:38,75818,21,03,38,EVENING
21:03:39,75819,21,03,39,EVENING
21:03:40,75820,21,03,40,EVENING
21:03:41,75821,21,03,41,EVENING
21:03:42,75822,21,03,42,EVENING
21:03:43,75823,21,03,43,EVENING
21:03:44,75824,21,03,44,EVENING
21:03:45,75825,21,03,45,EVENING
21:03:46,75826,21,03,46,EVENING
21:03:47,75827,21,03,47,EVENING
21:03:48,75828,21,03,48,EVENING
21:03:49,75829,21,03,49,EVENING
21:03:50,75830,21,03,50,EVENING
21:03:51,75831,21,03,51,EVENING
21:03:52,75832,21,03,52,EVENING
21:03:53,75833,21,03,53,EVENING
21:03:54,75834,21,03,54,EVENING
21:03:55,75835,21,03,55,EVENING
21:03:56,75836,21,03,56,EVENING
21:03:57,75837,21,03,57,EVENING
21:03:58,75838,21,03,58,EVENING
21:03:59,75839,21,03,59,EVENING
21:04:00,75840,21,04,00,EVENING
21:04:01,75841,21,04,01,EVENING
21:04:02,75842,21,04,02,EVENING
21:04:03,75843,21,04,03,EVENING
21:04:04,75844,21,04,04,EVENING
21:04:05,75845,21,04,05,EVENING
21:04:06,75846,21,04,06,EVENING
21:04:07,75847,21,04,07,EVENING
21:04:08,75848,21,04,08,EVENING
21:04:09,75849,21,04,09,EVENING
21:04:10,75850,21,04,10,EVENING
21:04:11,75851,21,04,11,EVENING
21:04:12,75852,21,04,12,EVENING
21:04:13,75853,21,04,13,EVENING
21:04:14,75854,21,04,14,EVENING
21:04:15,75855,21,04,15,EVENING
21:04:16,75856,21,04,16,EVENING
21:04:17,75857,21,04,17,EVENING
21:04:18,75858,21,04,18,EVENING
21:04:19,75859,21,04,19,EVENING
21:04:20,75860,21,04,20,EVENING
21:04:21,75861,21,04,21,EVENING
21:04:22,75862,21,04,22,EVENING
21:04:23,75863,21,04,23,EVENING
21:04:24,75864,21,04,24,EVENING
21:04:25,75865,21,04,25,EVENING
21:04:26,75866,21,04,26,EVENING
21:04:27,75867,21,04,27,EVENING
21:04:28,75868,21,04,28,EVENING
21:04:29,75869,21,04,29,EVENING
21:04:30,75870,21,04,30,EVENING
21:04:31,75871,21,04,31,EVENING
21:04:32,75872,21,04,32,EVENING
21:04:33,75873,21,04,33,EVENING
21:04:34,75874,21,04,34,EVENING
21:04:35,75875,21,04,35,EVENING
21:04:36,75876,21,04,36,EVENING
21:04:37,75877,21,04,37,EVENING
21:04:38,75878,21,04,38,EVENING
21:04:39,75879,21,04,39,EVENING
21:04:40,75880,21,04,40,EVENING
21:04:41,75881,21,04,41,EVENING
21:04:42,75882,21,04,42,EVENING
21:04:43,75883,21,04,43,EVENING
21:04:44,75884,21,04,44,EVENING
21:04:45,75885,21,04,45,EVENING
21:04:46,75886,21,04,46,EVENING
21:04:47,75887,21,04,47,EVENING
21:04:48,75888,21,04,48,EVENING
21:04:49,75889,21,04,49,EVENING
21:04:50,75890,21,04,50,EVENING
21:04:51,75891,21,04,51,EVENING
21:04:52,75892,21,04,52,EVENING
21:04:53,75893,21,04,53,EVENING
21:04:54,75894,21,04,54,EVENING
21:04:55,75895,21,04,55,EVENING
21:04:56,75896,21,04,56,EVENING
21:04:57,75897,21,04,57,EVENING
21:04:58,75898,21,04,58,EVENING
21:04:59,75899,21,04,59,EVENING
21:05:00,75900,21,05,00,EVENING
21:05:01,75901,21,05,01,EVENING
21:05:02,75902,21,05,02,EVENING
21:05:03,75903,21,05,03,EVENING
21:05:04,75904,21,05,04,EVENING
21:05:05,75905,21,05,05,EVENING
21:05:06,75906,21,05,06,EVENING
21:05:07,75907,21,05,07,EVENING
21:05:08,75908,21,05,08,EVENING
21:05:09,75909,21,05,09,EVENING
21:05:10,75910,21,05,10,EVENING
21:05:11,75911,21,05,11,EVENING
21:05:12,75912,21,05,12,EVENING
21:05:13,75913,21,05,13,EVENING
21:05:14,75914,21,05,14,EVENING
21:05:15,75915,21,05,15,EVENING
21:05:16,75916,21,05,16,EVENING
21:05:17,75917,21,05,17,EVENING
21:05:18,75918,21,05,18,EVENING
21:05:19,75919,21,05,19,EVENING
21:05:20,75920,21,05,20,EVENING
21:05:21,75921,21,05,21,EVENING
21:05:22,75922,21,05,22,EVENING
21:05:23,75923,21,05,23,EVENING
21:05:24,75924,21,05,24,EVENING
21:05:25,75925,21,05,25,EVENING
21:05:26,75926,21,05,26,EVENING
21:05:27,75927,21,05,27,EVENING
21:05:28,75928,21,05,28,EVENING
21:05:29,75929,21,05,29,EVENING
21:05:30,75930,21,05,30,EVENING
21:05:31,75931,21,05,31,EVENING
21:05:32,75932,21,05,32,EVENING
21:05:33,75933,21,05,33,EVENING
21:05:34,75934,21,05,34,EVENING
21:05:35,75935,21,05,35,EVENING
21:05:36,75936,21,05,36,EVENING
21:05:37,75937,21,05,37,EVENING
21:05:38,75938,21,05,38,EVENING
21:05:39,75939,21,05,39,EVENING
21:05:40,75940,21,05,40,EVENING
21:05:41,75941,21,05,41,EVENING
21:05:42,75942,21,05,42,EVENING
21:05:43,75943,21,05,43,EVENING
21:05:44,75944,21,05,44,EVENING
21:05:45,75945,21,05,45,EVENING
21:05:46,75946,21,05,46,EVENING
21:05:47,75947,21,05,47,EVENING
21:05:48,75948,21,05,48,EVENING
21:05:49,75949,21,05,49,EVENING
21:05:50,75950,21,05,50,EVENING
21:05:51,75951,21,05,51,EVENING
21:05:52,75952,21,05,52,EVENING
21:05:53,75953,21,05,53,EVENING
21:05:54,75954,21,05,54,EVENING
21:05:55,75955,21,05,55,EVENING
21:05:56,75956,21,05,56,EVENING
21:05:57,75957,21,05,57,EVENING
21:05:58,75958,21,05,58,EVENING
21:05:59,75959,21,05,59,EVENING
21:06:00,75960,21,06,00,EVENING
21:06:01,75961,21,06,01,EVENING
21:06:02,75962,21,06,02,EVENING
21:06:03,75963,21,06,03,EVENING
21:06:04,75964,21,06,04,EVENING
21:06:05,75965,21,06,05,EVENING
21:06:06,75966,21,06,06,EVENING
21:06:07,75967,21,06,07,EVENING
21:06:08,75968,21,06,08,EVENING
21:06:09,75969,21,06,09,EVENING
21:06:10,75970,21,06,10,EVENING
21:06:11,75971,21,06,11,EVENING
21:06:12,75972,21,06,12,EVENING
21:06:13,75973,21,06,13,EVENING
21:06:14,75974,21,06,14,EVENING
21:06:15,75975,21,06,15,EVENING
21:06:16,75976,21,06,16,EVENING
21:06:17,75977,21,06,17,EVENING
21:06:18,75978,21,06,18,EVENING
21:06:19,75979,21,06,19,EVENING
21:06:20,75980,21,06,20,EVENING
21:06:21,75981,21,06,21,EVENING
21:06:22,75982,21,06,22,EVENING
21:06:23,75983,21,06,23,EVENING
21:06:24,75984,21,06,24,EVENING
21:06:25,75985,21,06,25,EVENING
21:06:26,75986,21,06,26,EVENING
21:06:27,75987,21,06,27,EVENING
21:06:28,75988,21,06,28,EVENING
21:06:29,75989,21,06,29,EVENING
21:06:30,75990,21,06,30,EVENING
21:06:31,75991,21,06,31,EVENING
21:06:32,75992,21,06,32,EVENING
21:06:33,75993,21,06,33,EVENING
21:06:34,75994,21,06,34,EVENING
21:06:35,75995,21,06,35,EVENING
21:06:36,75996,21,06,36,EVENING
21:06:37,75997,21,06,37,EVENING
21:06:38,75998,21,06,38,EVENING
21:06:39,75999,21,06,39,EVENING
21:06:40,76000,21,06,40,EVENING
21:06:41,76001,21,06,41,EVENING
21:06:42,76002,21,06,42,EVENING
21:06:43,76003,21,06,43,EVENING
21:06:44,76004,21,06,44,EVENING
21:06:45,76005,21,06,45,EVENING
21:06:46,76006,21,06,46,EVENING
21:06:47,76007,21,06,47,EVENING
21:06:48,76008,21,06,48,EVENING
21:06:49,76009,21,06,49,EVENING
21:06:50,76010,21,06,50,EVENING
21:06:51,76011,21,06,51,EVENING
21:06:52,76012,21,06,52,EVENING
21:06:53,76013,21,06,53,EVENING
21:06:54,76014,21,06,54,EVENING
21:06:55,76015,21,06,55,EVENING
21:06:56,76016,21,06,56,EVENING
21:06:57,76017,21,06,57,EVENING
21:06:58,76018,21,06,58,EVENING
21:06:59,76019,21,06,59,EVENING
21:07:00,76020,21,07,00,EVENING
21:07:01,76021,21,07,01,EVENING
21:07:02,76022,21,07,02,EVENING
21:07:03,76023,21,07,03,EVENING
21:07:04,76024,21,07,04,EVENING
21:07:05,76025,21,07,05,EVENING
21:07:06,76026,21,07,06,EVENING
21:07:07,76027,21,07,07,EVENING
21:07:08,76028,21,07,08,EVENING
21:07:09,76029,21,07,09,EVENING
21:07:10,76030,21,07,10,EVENING
21:07:11,76031,21,07,11,EVENING
21:07:12,76032,21,07,12,EVENING
21:07:13,76033,21,07,13,EVENING
21:07:14,76034,21,07,14,EVENING
21:07:15,76035,21,07,15,EVENING
21:07:16,76036,21,07,16,EVENING
21:07:17,76037,21,07,17,EVENING
21:07:18,76038,21,07,18,EVENING
21:07:19,76039,21,07,19,EVENING
21:07:20,76040,21,07,20,EVENING
21:07:21,76041,21,07,21,EVENING
21:07:22,76042,21,07,22,EVENING
21:07:23,76043,21,07,23,EVENING
21:07:24,76044,21,07,24,EVENING
21:07:25,76045,21,07,25,EVENING
21:07:26,76046,21,07,26,EVENING
21:07:27,76047,21,07,27,EVENING
21:07:28,76048,21,07,28,EVENING
21:07:29,76049,21,07,29,EVENING
21:07:30,76050,21,07,30,EVENING
21:07:31,76051,21,07,31,EVENING
21:07:32,76052,21,07,32,EVENING
21:07:33,76053,21,07,33,EVENING
21:07:34,76054,21,07,34,EVENING
21:07:35,76055,21,07,35,EVENING
21:07:36,76056,21,07,36,EVENING
21:07:37,76057,21,07,37,EVENING
21:07:38,76058,21,07,38,EVENING
21:07:39,76059,21,07,39,EVENING
21:07:40,76060,21,07,40,EVENING
21:07:41,76061,21,07,41,EVENING
21:07:42,76062,21,07,42,EVENING
21:07:43,76063,21,07,43,EVENING
21:07:44,76064,21,07,44,EVENING
21:07:45,76065,21,07,45,EVENING
21:07:46,76066,21,07,46,EVENING
21:07:47,76067,21,07,47,EVENING
21:07:48,76068,21,07,48,EVENING
21:07:49,76069,21,07,49,EVENING
21:07:50,76070,21,07,50,EVENING
21:07:51,76071,21,07,51,EVENING
21:07:52,76072,21,07,52,EVENING
21:07:53,76073,21,07,53,EVENING
21:07:54,76074,21,07,54,EVENING
21:07:55,76075,21,07,55,EVENING
21:07:56,76076,21,07,56,EVENING
21:07:57,76077,21,07,57,EVENING
21:07:58,76078,21,07,58,EVENING
21:07:59,76079,21,07,59,EVENING
21:08:00,76080,21,08,00,EVENING
21:08:01,76081,21,08,01,EVENING
21:08:02,76082,21,08,02,EVENING
21:08:03,76083,21,08,03,EVENING
21:08:04,76084,21,08,04,EVENING
21:08:05,76085,21,08,05,EVENING
21:08:06,76086,21,08,06,EVENING
21:08:07,76087,21,08,07,EVENING
21:08:08,76088,21,08,08,EVENING
21:08:09,76089,21,08,09,EVENING
21:08:10,76090,21,08,10,EVENING
21:08:11,76091,21,08,11,EVENING
21:08:12,76092,21,08,12,EVENING
21:08:13,76093,21,08,13,EVENING
21:08:14,76094,21,08,14,EVENING
21:08:15,76095,21,08,15,EVENING
21:08:16,76096,21,08,16,EVENING
21:08:17,76097,21,08,17,EVENING
21:08:18,76098,21,08,18,EVENING
21:08:19,76099,21,08,19,EVENING
21:08:20,76100,21,08,20,EVENING
21:08:21,76101,21,08,21,EVENING
21:08:22,76102,21,08,22,EVENING
21:08:23,76103,21,08,23,EVENING
21:08:24,76104,21,08,24,EVENING
21:08:25,76105,21,08,25,EVENING
21:08:26,76106,21,08,26,EVENING
21:08:27,76107,21,08,27,EVENING
21:08:28,76108,21,08,28,EVENING
21:08:29,76109,21,08,29,EVENING
21:08:30,76110,21,08,30,EVENING
21:08:31,76111,21,08,31,EVENING
21:08:32,76112,21,08,32,EVENING
21:08:33,76113,21,08,33,EVENING
21:08:34,76114,21,08,34,EVENING
21:08:35,76115,21,08,35,EVENING
21:08:36,76116,21,08,36,EVENING
21:08:37,76117,21,08,37,EVENING
21:08:38,76118,21,08,38,EVENING
21:08:39,76119,21,08,39,EVENING
21:08:40,76120,21,08,40,EVENING
21:08:41,76121,21,08,41,EVENING
21:08:42,76122,21,08,42,EVENING
21:08:43,76123,21,08,43,EVENING
21:08:44,76124,21,08,44,EVENING
21:08:45,76125,21,08,45,EVENING
21:08:46,76126,21,08,46,EVENING
21:08:47,76127,21,08,47,EVENING
21:08:48,76128,21,08,48,EVENING
21:08:49,76129,21,08,49,EVENING
21:08:50,76130,21,08,50,EVENING
21:08:51,76131,21,08,51,EVENING
21:08:52,76132,21,08,52,EVENING
21:08:53,76133,21,08,53,EVENING
21:08:54,76134,21,08,54,EVENING
21:08:55,76135,21,08,55,EVENING
21:08:56,76136,21,08,56,EVENING
21:08:57,76137,21,08,57,EVENING
21:08:58,76138,21,08,58,EVENING
21:08:59,76139,21,08,59,EVENING
21:09:00,76140,21,09,00,EVENING
21:09:01,76141,21,09,01,EVENING
21:09:02,76142,21,09,02,EVENING
21:09:03,76143,21,09,03,EVENING
21:09:04,76144,21,09,04,EVENING
21:09:05,76145,21,09,05,EVENING
21:09:06,76146,21,09,06,EVENING
21:09:07,76147,21,09,07,EVENING
21:09:08,76148,21,09,08,EVENING
21:09:09,76149,21,09,09,EVENING
21:09:10,76150,21,09,10,EVENING
21:09:11,76151,21,09,11,EVENING
21:09:12,76152,21,09,12,EVENING
21:09:13,76153,21,09,13,EVENING
21:09:14,76154,21,09,14,EVENING
21:09:15,76155,21,09,15,EVENING
21:09:16,76156,21,09,16,EVENING
21:09:17,76157,21,09,17,EVENING
21:09:18,76158,21,09,18,EVENING
21:09:19,76159,21,09,19,EVENING
21:09:20,76160,21,09,20,EVENING
21:09:21,76161,21,09,21,EVENING
21:09:22,76162,21,09,22,EVENING
21:09:23,76163,21,09,23,EVENING
21:09:24,76164,21,09,24,EVENING
21:09:25,76165,21,09,25,EVENING
21:09:26,76166,21,09,26,EVENING
21:09:27,76167,21,09,27,EVENING
21:09:28,76168,21,09,28,EVENING
21:09:29,76169,21,09,29,EVENING
21:09:30,76170,21,09,30,EVENING
21:09:31,76171,21,09,31,EVENING
21:09:32,76172,21,09,32,EVENING
21:09:33,76173,21,09,33,EVENING
21:09:34,76174,21,09,34,EVENING
21:09:35,76175,21,09,35,EVENING
21:09:36,76176,21,09,36,EVENING
21:09:37,76177,21,09,37,EVENING
21:09:38,76178,21,09,38,EVENING
21:09:39,76179,21,09,39,EVENING
21:09:40,76180,21,09,40,EVENING
21:09:41,76181,21,09,41,EVENING
21:09:42,76182,21,09,42,EVENING
21:09:43,76183,21,09,43,EVENING
21:09:44,76184,21,09,44,EVENING
21:09:45,76185,21,09,45,EVENING
21:09:46,76186,21,09,46,EVENING
21:09:47,76187,21,09,47,EVENING
21:09:48,76188,21,09,48,EVENING
21:09:49,76189,21,09,49,EVENING
21:09:50,76190,21,09,50,EVENING
21:09:51,76191,21,09,51,EVENING
21:09:52,76192,21,09,52,EVENING
21:09:53,76193,21,09,53,EVENING
21:09:54,76194,21,09,54,EVENING
21:09:55,76195,21,09,55,EVENING
21:09:56,76196,21,09,56,EVENING
21:09:57,76197,21,09,57,EVENING
21:09:58,76198,21,09,58,EVENING
21:09:59,76199,21,09,59,EVENING
21:10:00,76200,21,10,00,EVENING
21:10:01,76201,21,10,01,EVENING
21:10:02,76202,21,10,02,EVENING
21:10:03,76203,21,10,03,EVENING
21:10:04,76204,21,10,04,EVENING
21:10:05,76205,21,10,05,EVENING
21:10:06,76206,21,10,06,EVENING
21:10:07,76207,21,10,07,EVENING
21:10:08,76208,21,10,08,EVENING
21:10:09,76209,21,10,09,EVENING
21:10:10,76210,21,10,10,EVENING
21:10:11,76211,21,10,11,EVENING
21:10:12,76212,21,10,12,EVENING
21:10:13,76213,21,10,13,EVENING
21:10:14,76214,21,10,14,EVENING
21:10:15,76215,21,10,15,EVENING
21:10:16,76216,21,10,16,EVENING
21:10:17,76217,21,10,17,EVENING
21:10:18,76218,21,10,18,EVENING
21:10:19,76219,21,10,19,EVENING
21:10:20,76220,21,10,20,EVENING
21:10:21,76221,21,10,21,EVENING
21:10:22,76222,21,10,22,EVENING
21:10:23,76223,21,10,23,EVENING
21:10:24,76224,21,10,24,EVENING
21:10:25,76225,21,10,25,EVENING
21:10:26,76226,21,10,26,EVENING
21:10:27,76227,21,10,27,EVENING
21:10:28,76228,21,10,28,EVENING
21:10:29,76229,21,10,29,EVENING
21:10:30,76230,21,10,30,EVENING
21:10:31,76231,21,10,31,EVENING
21:10:32,76232,21,10,32,EVENING
21:10:33,76233,21,10,33,EVENING
21:10:34,76234,21,10,34,EVENING
21:10:35,76235,21,10,35,EVENING
21:10:36,76236,21,10,36,EVENING
21:10:37,76237,21,10,37,EVENING
21:10:38,76238,21,10,38,EVENING
21:10:39,76239,21,10,39,EVENING
21:10:40,76240,21,10,40,EVENING
21:10:41,76241,21,10,41,EVENING
21:10:42,76242,21,10,42,EVENING
21:10:43,76243,21,10,43,EVENING
21:10:44,76244,21,10,44,EVENING
21:10:45,76245,21,10,45,EVENING
21:10:46,76246,21,10,46,EVENING
21:10:47,76247,21,10,47,EVENING
21:10:48,76248,21,10,48,EVENING
21:10:49,76249,21,10,49,EVENING
21:10:50,76250,21,10,50,EVENING
21:10:51,76251,21,10,51,EVENING
21:10:52,76252,21,10,52,EVENING
21:10:53,76253,21,10,53,EVENING
21:10:54,76254,21,10,54,EVENING
21:10:55,76255,21,10,55,EVENING
21:10:56,76256,21,10,56,EVENING
21:10:57,76257,21,10,57,EVENING
21:10:58,76258,21,10,58,EVENING
21:10:59,76259,21,10,59,EVENING
21:11:00,76260,21,11,00,EVENING
21:11:01,76261,21,11,01,EVENING
21:11:02,76262,21,11,02,EVENING
21:11:03,76263,21,11,03,EVENING
21:11:04,76264,21,11,04,EVENING
21:11:05,76265,21,11,05,EVENING
21:11:06,76266,21,11,06,EVENING
21:11:07,76267,21,11,07,EVENING
21:11:08,76268,21,11,08,EVENING
21:11:09,76269,21,11,09,EVENING
21:11:10,76270,21,11,10,EVENING
21:11:11,76271,21,11,11,EVENING
21:11:12,76272,21,11,12,EVENING
21:11:13,76273,21,11,13,EVENING
21:11:14,76274,21,11,14,EVENING
21:11:15,76275,21,11,15,EVENING
21:11:16,76276,21,11,16,EVENING
21:11:17,76277,21,11,17,EVENING
21:11:18,76278,21,11,18,EVENING
21:11:19,76279,21,11,19,EVENING
21:11:20,76280,21,11,20,EVENING
21:11:21,76281,21,11,21,EVENING
21:11:22,76282,21,11,22,EVENING
21:11:23,76283,21,11,23,EVENING
21:11:24,76284,21,11,24,EVENING
21:11:25,76285,21,11,25,EVENING
21:11:26,76286,21,11,26,EVENING
21:11:27,76287,21,11,27,EVENING
21:11:28,76288,21,11,28,EVENING
21:11:29,76289,21,11,29,EVENING
21:11:30,76290,21,11,30,EVENING
21:11:31,76291,21,11,31,EVENING
21:11:32,76292,21,11,32,EVENING
21:11:33,76293,21,11,33,EVENING
21:11:34,76294,21,11,34,EVENING
21:11:35,76295,21,11,35,EVENING
21:11:36,76296,21,11,36,EVENING
21:11:37,76297,21,11,37,EVENING
21:11:38,76298,21,11,38,EVENING
21:11:39,76299,21,11,39,EVENING
21:11:40,76300,21,11,40,EVENING
21:11:41,76301,21,11,41,EVENING
21:11:42,76302,21,11,42,EVENING
21:11:43,76303,21,11,43,EVENING
21:11:44,76304,21,11,44,EVENING
21:11:45,76305,21,11,45,EVENING
21:11:46,76306,21,11,46,EVENING
21:11:47,76307,21,11,47,EVENING
21:11:48,76308,21,11,48,EVENING
21:11:49,76309,21,11,49,EVENING
21:11:50,76310,21,11,50,EVENING
21:11:51,76311,21,11,51,EVENING
21:11:52,76312,21,11,52,EVENING
21:11:53,76313,21,11,53,EVENING
21:11:54,76314,21,11,54,EVENING
21:11:55,76315,21,11,55,EVENING
21:11:56,76316,21,11,56,EVENING
21:11:57,76317,21,11,57,EVENING
21:11:58,76318,21,11,58,EVENING
21:11:59,76319,21,11,59,EVENING
21:12:00,76320,21,12,00,EVENING
21:12:01,76321,21,12,01,EVENING
21:12:02,76322,21,12,02,EVENING
21:12:03,76323,21,12,03,EVENING
21:12:04,76324,21,12,04,EVENING
21:12:05,76325,21,12,05,EVENING
21:12:06,76326,21,12,06,EVENING
21:12:07,76327,21,12,07,EVENING
21:12:08,76328,21,12,08,EVENING
21:12:09,76329,21,12,09,EVENING
21:12:10,76330,21,12,10,EVENING
21:12:11,76331,21,12,11,EVENING
21:12:12,76332,21,12,12,EVENING
21:12:13,76333,21,12,13,EVENING
21:12:14,76334,21,12,14,EVENING
21:12:15,76335,21,12,15,EVENING
21:12:16,76336,21,12,16,EVENING
21:12:17,76337,21,12,17,EVENING
21:12:18,76338,21,12,18,EVENING
21:12:19,76339,21,12,19,EVENING
21:12:20,76340,21,12,20,EVENING
21:12:21,76341,21,12,21,EVENING
21:12:22,76342,21,12,22,EVENING
21:12:23,76343,21,12,23,EVENING
21:12:24,76344,21,12,24,EVENING
21:12:25,76345,21,12,25,EVENING
21:12:26,76346,21,12,26,EVENING
21:12:27,76347,21,12,27,EVENING
21:12:28,76348,21,12,28,EVENING
21:12:29,76349,21,12,29,EVENING
21:12:30,76350,21,12,30,EVENING
21:12:31,76351,21,12,31,EVENING
21:12:32,76352,21,12,32,EVENING
21:12:33,76353,21,12,33,EVENING
21:12:34,76354,21,12,34,EVENING
21:12:35,76355,21,12,35,EVENING
21:12:36,76356,21,12,36,EVENING
21:12:37,76357,21,12,37,EVENING
21:12:38,76358,21,12,38,EVENING
21:12:39,76359,21,12,39,EVENING
21:12:40,76360,21,12,40,EVENING
21:12:41,76361,21,12,41,EVENING
21:12:42,76362,21,12,42,EVENING
21:12:43,76363,21,12,43,EVENING
21:12:44,76364,21,12,44,EVENING
21:12:45,76365,21,12,45,EVENING
21:12:46,76366,21,12,46,EVENING
21:12:47,76367,21,12,47,EVENING
21:12:48,76368,21,12,48,EVENING
21:12:49,76369,21,12,49,EVENING
21:12:50,76370,21,12,50,EVENING
21:12:51,76371,21,12,51,EVENING
21:12:52,76372,21,12,52,EVENING
21:12:53,76373,21,12,53,EVENING
21:12:54,76374,21,12,54,EVENING
21:12:55,76375,21,12,55,EVENING
21:12:56,76376,21,12,56,EVENING
21:12:57,76377,21,12,57,EVENING
21:12:58,76378,21,12,58,EVENING
21:12:59,76379,21,12,59,EVENING
21:13:00,76380,21,13,00,EVENING
21:13:01,76381,21,13,01,EVENING
21:13:02,76382,21,13,02,EVENING
21:13:03,76383,21,13,03,EVENING
21:13:04,76384,21,13,04,EVENING
21:13:05,76385,21,13,05,EVENING
21:13:06,76386,21,13,06,EVENING
21:13:07,76387,21,13,07,EVENING
21:13:08,76388,21,13,08,EVENING
21:13:09,76389,21,13,09,EVENING
21:13:10,76390,21,13,10,EVENING
21:13:11,76391,21,13,11,EVENING
21:13:12,76392,21,13,12,EVENING
21:13:13,76393,21,13,13,EVENING
21:13:14,76394,21,13,14,EVENING
21:13:15,76395,21,13,15,EVENING
21:13:16,76396,21,13,16,EVENING
21:13:17,76397,21,13,17,EVENING
21:13:18,76398,21,13,18,EVENING
21:13:19,76399,21,13,19,EVENING
21:13:20,76400,21,13,20,EVENING
21:13:21,76401,21,13,21,EVENING
21:13:22,76402,21,13,22,EVENING
21:13:23,76403,21,13,23,EVENING
21:13:24,76404,21,13,24,EVENING
21:13:25,76405,21,13,25,EVENING
21:13:26,76406,21,13,26,EVENING
21:13:27,76407,21,13,27,EVENING
21:13:28,76408,21,13,28,EVENING
21:13:29,76409,21,13,29,EVENING
21:13:30,76410,21,13,30,EVENING
21:13:31,76411,21,13,31,EVENING
21:13:32,76412,21,13,32,EVENING
21:13:33,76413,21,13,33,EVENING
21:13:34,76414,21,13,34,EVENING
21:13:35,76415,21,13,35,EVENING
21:13:36,76416,21,13,36,EVENING
21:13:37,76417,21,13,37,EVENING
21:13:38,76418,21,13,38,EVENING
21:13:39,76419,21,13,39,EVENING
21:13:40,76420,21,13,40,EVENING
21:13:41,76421,21,13,41,EVENING
21:13:42,76422,21,13,42,EVENING
21:13:43,76423,21,13,43,EVENING
21:13:44,76424,21,13,44,EVENING
21:13:45,76425,21,13,45,EVENING
21:13:46,76426,21,13,46,EVENING
21:13:47,76427,21,13,47,EVENING
21:13:48,76428,21,13,48,EVENING
21:13:49,76429,21,13,49,EVENING
21:13:50,76430,21,13,50,EVENING
21:13:51,76431,21,13,51,EVENING
21:13:52,76432,21,13,52,EVENING
21:13:53,76433,21,13,53,EVENING
21:13:54,76434,21,13,54,EVENING
21:13:55,76435,21,13,55,EVENING
21:13:56,76436,21,13,56,EVENING
21:13:57,76437,21,13,57,EVENING
21:13:58,76438,21,13,58,EVENING
21:13:59,76439,21,13,59,EVENING
21:14:00,76440,21,14,00,EVENING
21:14:01,76441,21,14,01,EVENING
21:14:02,76442,21,14,02,EVENING
21:14:03,76443,21,14,03,EVENING
21:14:04,76444,21,14,04,EVENING
21:14:05,76445,21,14,05,EVENING
21:14:06,76446,21,14,06,EVENING
21:14:07,76447,21,14,07,EVENING
21:14:08,76448,21,14,08,EVENING
21:14:09,76449,21,14,09,EVENING
21:14:10,76450,21,14,10,EVENING
21:14:11,76451,21,14,11,EVENING
21:14:12,76452,21,14,12,EVENING
21:14:13,76453,21,14,13,EVENING
21:14:14,76454,21,14,14,EVENING
21:14:15,76455,21,14,15,EVENING
21:14:16,76456,21,14,16,EVENING
21:14:17,76457,21,14,17,EVENING
21:14:18,76458,21,14,18,EVENING
21:14:19,76459,21,14,19,EVENING
21:14:20,76460,21,14,20,EVENING
21:14:21,76461,21,14,21,EVENING
21:14:22,76462,21,14,22,EVENING
21:14:23,76463,21,14,23,EVENING
21:14:24,76464,21,14,24,EVENING
21:14:25,76465,21,14,25,EVENING
21:14:26,76466,21,14,26,EVENING
21:14:27,76467,21,14,27,EVENING
21:14:28,76468,21,14,28,EVENING
21:14:29,76469,21,14,29,EVENING
21:14:30,76470,21,14,30,EVENING
21:14:31,76471,21,14,31,EVENING
21:14:32,76472,21,14,32,EVENING
21:14:33,76473,21,14,33,EVENING
21:14:34,76474,21,14,34,EVENING
21:14:35,76475,21,14,35,EVENING
21:14:36,76476,21,14,36,EVENING
21:14:37,76477,21,14,37,EVENING
21:14:38,76478,21,14,38,EVENING
21:14:39,76479,21,14,39,EVENING
21:14:40,76480,21,14,40,EVENING
21:14:41,76481,21,14,41,EVENING
21:14:42,76482,21,14,42,EVENING
21:14:43,76483,21,14,43,EVENING
21:14:44,76484,21,14,44,EVENING
21:14:45,76485,21,14,45,EVENING
21:14:46,76486,21,14,46,EVENING
21:14:47,76487,21,14,47,EVENING
21:14:48,76488,21,14,48,EVENING
21:14:49,76489,21,14,49,EVENING
21:14:50,76490,21,14,50,EVENING
21:14:51,76491,21,14,51,EVENING
21:14:52,76492,21,14,52,EVENING
21:14:53,76493,21,14,53,EVENING
21:14:54,76494,21,14,54,EVENING
21:14:55,76495,21,14,55,EVENING
21:14:56,76496,21,14,56,EVENING
21:14:57,76497,21,14,57,EVENING
21:14:58,76498,21,14,58,EVENING
21:14:59,76499,21,14,59,EVENING
21:15:00,76500,21,15,00,EVENING
21:15:01,76501,21,15,01,EVENING
21:15:02,76502,21,15,02,EVENING
21:15:03,76503,21,15,03,EVENING
